"DistrictName","EstablishmentCode","EstablishmentName","BRCName","CRCName","SchoolLevel","ManagementName","LocalityHabitation","SubdivisionName","ConstituencyName","RevenueBlockName","CivicBodyName","WardName","PostOfficeName","PhoneNo","FaxNo","EmailID","Website","LocatedInRuralOrUrban","DiseCode","EstablishedDate","DistrictHQDistance (in Km)","CRCDistance (in Km)","BACDistance (in Km)","IsRecognized","RecognizedBy","ContactPersonName","LowestClass","HighestClass","BoardName"
"South","S1168","GREEN HILL ACADEMY, MELLI DARA","Sumbuk Brc","Melli Gumpa Government Secondary School","JHS","Private (Unaided)","MELLI DARA","Namchi","Melli","Sumbuk","Mellidara Paiyong","Melli","Melli Bazar","9609872276/9832027065","NA","NA","NA","Urban Area","NA","38754.675","23","0.5","30","Recognized","HRDD GOVT. OF SIKKIM","NA","Class 1","Class 8","I.C.S.E."
"South","S0772","KUBINDAY GOVERNMENT PRIMARY SCHOOL","Sumbuk Brc","Melli Gumpa Government Secondary School","PS","State Govt.","MELLI GUMPA","Namchi","Melli","Mellidara And Majhitar And Melli Forest Blocks","Mellidara Paiyong","Melli Gumpa Melli Tashi Chodaling","Melli Bazar","NA","NA","NA","NA","Urban Area","105501","30682","36","1.5","36","Recognized","State government","NA","Class 1","Class 5","C.B.S.E."
"South","S0774","MELLI GUMPA GOVERNMENT SECONDARY SCHOOL","Sumbuk Brc","Melli Gumpa Government Secondary School","SS","State Govt.","MELLI GUMPA","Namchi","Melli","Sumbuk","Mellidara Paiyong","Mellidara","Sumbuk","NA","NA","sc_chettri@yahoo.in","melligumpaschool.blogspot.in","Urban Area","NA","20455","34","0","38","Recognized","STATE GOVERNMENT","NA","Class 1","Class 10","C.B.S.E."
"South","S0645","MELLI KERABARI GOVERNMENT JUNIOR HIGH SCHOOL","Sumbuk Brc","Melli Gumpa Government Secondary School","JHS","State Govt.","KERABARI","Namchi","Melli","Kerabari","Mellidara Paiyong","Kerabari","Sumbuk","NA","NA","NA","NA","Urban Area","801701","27395.68611111111","35","3","25","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"South","S0760","MELLI PAIYONG GOVERNMENT JUNIOR HIGH SCHOOL","Sumbuk Brc","Melli Gumpa Government Secondary School","JHS","State Govt.","MELLI PAIYONG","Namchi","Melli","Sumbuk","Mellidara Paiyong","Upper Paiyong","Melli Bazar","9733117737","NA","NA","NA","Urban Area","NA","27760","26","8","25","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"South","S1165","NEW LIGHT ENGLISH SCHOOL, MELLI PAYONG","Sumbuk Brc","Melli Gumpa Government Secondary School","PS","Private (Unaided)","MELLI PAYONG","Namchi","Melli","Mellidara And Majhitar And Melli Forest Blocks","Mellidara Paiyong","Upper Paiyong","Melli Bazaar","9832619243 / 9800749408","NA","NA","NA","Urban Area","105303","35431.66527777778","35","5","38","Recognized","HRDD","NA","Class 1","Class 5","I.C.S.E."
"South","S1169","ST. PAULS JUNIOR HIGH SCHOOL, MELLI DARA","Sumbuk Brc","Melli Gumpa Government Secondary School","JHS","Private (Unaided)","MELLI DARA","Namchi","Melli","Sumbuk","Mellidara Paiyong","Melli Gumpa Melli Tashi Chodaling","Melli Bazar","9733059350","NA","NA","NA","Urban Area","NA","34700.66041666667","25","1","20","Recognized","HRDD GOVT. OF SIKKIM","NA","Class 1","Class 8","I.C.S.E."
"South","S1255","GRACE ENGLISH SCHOOL, SUNTALEY","Sumbuk Brc","Sadam Government Senior Secondary School","PS","Private (Unaided)","SUNTALEY","Namchi","Melli","Sumbuk","Sadam Suntaley","Lower Suntoley","Sadam","NA","NA","NA","NA","Urban Area","11030800302","39132.68958333333","28","25","12","Not Recognized","NA","NA","Class 1","Class 5","NA"
"South","S0989","LORETO SCHOOL, UPPER SUKRABAREY","Sumbuk Brc","Sadam Government Senior Secondary School","PS","Private (Unaided)","UPPER SUKRABAREY","Namchi","Melli","Melli","Sadam Suntaley","Upper Sukrabarey","Sadam","03595266022/9933193873","NA","NA","NA","Urban Area","11030800103","35431.61944444444","17","0.5","10","Recognized","STATE GOVT HRDD","NA","Class 1","Class 5","NA"
"South","S0987","NAVA JYOTI ENGLISH SCHOOL, SADAM","Sumbuk Brc","Sadam Government Senior Secondary School","JHS","Private (Unaided)","SADAM","Namchi","Melli","Mellidara And Majhitar And Melli Forest Blocks","Sadam Suntaley","Lower Sukrabarey","Sadam","9434448255/9932303800","NA","NA","NA","Urban Area","11030800104","32188.61944444444","17","0.5","35","Recognized","HUMAN RESOURCE DEVELOPMENT DEPTT. GOVT. OF SIKKIM","NA","Class 1","Class 8","NA"
"South","S0387","RABITAR GOVERNMENT JUNIOR HIGH SCHOOL","Sumbuk Brc","Sadam Government Senior Secondary School","JHS","State Govt.","RABITAR","Namchi","Melli","Melli","Sadam Suntaley","Rabitar","Rateypani","NA","NA","NA","NA","Urban Area","11030802301","27030","19","12","45","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"South","S0759","ROKDARA GOVERNMENT PRIMARY SCHOOL","Sumbuk Brc","Sadam Government Senior Secondary School","PS","State Govt.","ROKDARA","Namchi","Melli","Mellidara And Majhitar And Melli Forest Blocks","Sadam Suntaley","Lower Sadam","Sadam","NA","NA","NA","NA","Urban Area","11030800102","32874","17","3","32","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"South","S0716","SADAM GOVERNMENT SENIOR SECONDARY SCHOOL","Sumbuk Brc","Sadam Government Senior Secondary School","SSS","State Govt.","SADAM","Namchi","Melli","Sumbuk","Sadam Suntaley","Lower Sukrabarey","Sadam","9434179114","NA","gsss_sadam@rediffmail.com","NA","Urban Area","11030800101","31413","18","0","40","Recognized","State Governemnt","NA","Class 1","Class 12","C.B.S.E."
"South","S1418","STERLING ACADEMY","Sumbuk Brc","Sadam Government Senior Secondary School","JHS","Private (Unaided)","SADAM","Namchi","Melli","Mellidara And Majhitar And Melli Forest Blocks","Sadam Suntaley","Lower Sukrabarey","Sadam","NA","NA","sterlingacademy2013@gmail.com","NA","Urban Area","NA","41331.63958333333","17","1","40","Not Recognized","NA","NA","Class 1","Class 8","NA"
"South","S0625","SUKRABAREY GOVERNMENT PRIMARY SCHOOL","Sumbuk Brc","Sadam Government Senior Secondary School","PS","State Govt.","SUKRABAREY","Namchi","Melli","Sumbuk","Sadam Suntaley","Upper Sukrabarey","Sadam","NA","NA","NA","NA","Urban Area","NA","31413","22","2.5","32","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"South","S0776","SUNTALEY GOVERNMENT JUNIOR HIGH SCHOOL(S)","Sumbuk Brc","Sadam Government Senior Secondary School","JHS","State Govt.","SUNTALEY","Namchi","Melli","Sadam","Sadam Suntaley","Lower Suntoley","Sadam","NA","NA","NA","NA","Urban Area","11030800301","19725","28","9","40","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"South","S0390","SUNTALEY MAKARZONG GOVERNMENT PRIMARY SCHOOL","Sumbuk Brc","Sadam Government Senior Secondary School","PS","State Govt.","LOWER SUNTALEY","Namchi","Melli","Melli","Sadam Suntaley","Lower Suntoley","Sadam","9474903123","NA","NA","NA","Urban Area","11030801901","29952","30","10","50","Recognized","HRDD","NA","Class 1","Class 5","C.B.S.E."
"South","S1254","ANUGRAH PRIMARY SCHOOL, MANPUR","Sumbuk Brc","Sumbuk Government Secondary School","PS","Private (Unaided)","MANPUR","Namchi","Melli","Sumbuk","Sumbuk Kartikey","Sombarey","Manpur","9434486725","NA","NA","NA","Urban Area","NA","33239.68958333333","27","11","11","Recognized","HRDD","NA","Class 1","Class 5","NA"
"South","S1162","EUREKA ENGLISH SCHOOL, SUMBUK","Sumbuk Brc","Sumbuk Government Secondary School","JHS","Private (Unaided)","SUMBUK","Namchi","Melli","Sumbuk","Sumbuk Kartikey","Sumbuk","Sumbuk","9593980648","NA","NA","NA","Urban Area","NA","36161.67847222222","17","0","0","Recognized","STATE GOVT. (REGD.)","NA","Class 1","Class 8","C.B.S.E."
"South","S0775","KAMEREY GOVERNMENT JUNIOR HIGH SCHOOL (S)","Sumbuk Brc","Sumbuk Government Secondary School","JHS","State Govt.","KAMEREY","Namchi","Melli","Longchok","Lungchok Kamarey","Tharpu","Sumbuk","NA","NA","NA","NA","Urban Area","NA","27030","23","8","7","Recognized","STATE GHOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"South","S0385","KARTIKEY GOVERNMENT JUNIOR HIGH SCHOOL","Sumbuk Brc","Sumbuk Government Secondary School","JHS","State Govt.","DWAREY WARD","Namchi","Melli","Kartikey","Sumbuk Kartikey","Duwareygaon","Sumbuk","NA","NA","NA","NA","Urban Area","11030800801","28933","21","1","1","Recognized","HRDD","NA","Class 1","Class 8","C.B.S.E."
"South","S0771","LUNGCHOK GOVERNMENT JUNIOR HIGH SCHOOL","Sumbuk Brc","Sumbuk Government Secondary School","JHS","State Govt.","LUNGCHOK","Namchi","Melli","Sumbuk","Lungchok Kamarey","Lungchok Rolu","Sumbuk","NA","NA","NA","NA","Urban Area","11030800601","27030","21","5","6","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"South","S1471","MATTRI ACADEMY","Sumbuk Brc","Sumbuk Government Secondary School","PS","Private (Unaided)","SUMBUK","Namchi","Melli","Kartikey","Sumbuk Kartikey","Duwareygaon","Sumbuk","8116812166","NA","NA","NA","Urban Area","NA","40909.58263888889","21","5","4","Recognized","HRDD","NA","Class 1","Class 5","C.B.S.E."
"South","S0386","MUNGRANG GOVERNMENT PRIMARY SCHOOL","Sumbuk Brc","Sumbuk Government Secondary School","PS","State Govt.","MUNGRANG","Namchi","Melli","Longchok","Lungchok Kamarey","Mungrang","Sumbuk","NA","NA","NA","NA","Urban Area","NA","30682","30","10","10","Recognized","Sikkim Government","NA","Class 1","Class 5","C.B.S.E."
"South","S1261","ROLU MANPUR GOVERNMENT PRIMARY SCHOOL","Sumbuk Brc","Sumbuk Government Secondary School","PS","State Govt.","MANPUR IND.AREA","Namchi","Melli","Sumbuk","Sumbuk Kartikey","Sombarey","Melli Bazar","9832080828","NA","NA","NA","Urban Area","11030802501","40595","25","17","16","Recognized","GOVT. OF SIKKIM","NA","Class 1","Class 5","NA"
"South","S1000","SAINT PAUL S ACADEMY, UPPER PAYONG","Sumbuk Brc","Sumbuk Government Secondary School","PS","Private (Unaided)","UPPER PAYONG","Namchi","Tumin-lingi","Sumbuk","Paiyong","Chaunrey Dara","Payong","9775863146","NA","NA","NA","Urban Area","NA","36892.61944444444","0","0","0","Not Recognized","NA","NA","Class 1","Class 5","NA"
"South","S1241","ST. PETER ENGLISH SCHOOL, SUMBUK","Sumbuk Brc","Sumbuk Government Secondary School","LPS","Private (Unaided)","SUMBUK","Namchi","Melli","Sumbuk","Sumbuk Kartikey","Sumbuk","Namchi","9735086239","NA","NA","NA","Urban Area","11030800404","39117.64861111111","0","0","0","Not Recognized","NA","NA","Class 1","Class 3","NA"
"South","S1202","ST. STEPHENS SCHOOL, LUNGCHOK","Sumbuk Brc","Sumbuk Government Secondary School","PS","Private (Unaided)","LUNGCHOK","Namchi","Melli","Longchok","Lungchok Kamarey","Lungchok","Namchi","NA","NA","NA","NA","Urban Area","NA","39448.68680555555","25","5","5","Not Recognized","NA","NA","Class 1","Class 5","NA"
"South","S0384","SUMBUK GOVERNMENT SENIOR SECONDARY SCHOOL","Sumbuk Brc","Sumbuk Government Secondary School","SSS","State Govt.","SUMBUK","Namchi","Melli","Sumbuk","Sumbuk Kartikey","Suntaley","Sumbuk","NA","NA","NA","NA","Urban Area","11030800401","8402","20","0","1.5","Recognized","HRDD","NA","Class 1","Class 12","C.B.S.E."
"South","S1164","ANGELS ENGLISH SCHOOL, TURUK","Sumbuk Brc","Turuk Government Secondary School","JHS","Private (Unaided)","TURUK","Namchi","Melli","Sumbuk","Turuk Ramabung","Mangalbarey","Turuk","9474059074","NA","NA","NA","Urban Area","SN501266","32143.68055555555","23","0","35","Recognized","HRDD","NA","Class 1","Class 8","NA"
"South","S0773","BEELING GOVERNMENT PRIMARY SCHOOL","Sumbuk Brc","Turuk Government Secondary School","PS","State Govt.","BELLING","Namchi","Melli","Sumbuk","Turuk Ramabung","Beeling","Turuk","NA","NA","NA","NA","Urban Area","NA","32874","20","4","35","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"South","S0635","GUPTIGAON GOVERNMENT PRIMARY SCHOOL","Sumbuk Brc","Turuk Government Secondary School","PS","State Govt.","UPPER SUKRABAREY","Namchi","Melli","Melli","Turuk Ramabung","Guptigaon","Sadam","NA","NA","NA","NA","Urban Area","NA","24473","26","14","16","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"South","S1142","MOUNT CARMEL SCHOOL, TURUK","Sumbuk Brc","Turuk Government Secondary School","PS","Private (Unaided)","DARAGAON","Namchi","Melli","Sumbuk","Turuk Ramabung","Daragaon","Turuk","9593379220","NA","NA","NA","Urban Area","SN501447","37987.69027777778","27","2","24","Recognized","H.R.D.DEPATRMENT","NA","Class 1","Class 5","NA"
"South","S0770","PANCHGHAREY GOVERNMENT JUNIOR HIGH SCHOOL","Sumbuk Brc","Turuk Government Secondary School","JHS","State Govt.","PANCHGHAREY","Namchi","Melli","Turuk","Turuk Ramabung","Panchgharey","Turuk","NA","NA","NA","NA","Urban Area","NA","28550","28","2.5","26","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"South","S0395","RAMABONG GOVERNMENT PRIMARY SCHOOL","Sumbuk Brc","Turuk Government Secondary School","PS","State Govt.","RAMABONG","Namchi","Melli","Melli","Turuk Ramabung","Upper Ramabung","Turuk","NA","NA","NA","NA","Urban Area","NA","29997","20","3","40","Recognized","Government of sikkim","NA","Class 1","Class 5","C.B.S.E."
"South","S0393","TURUK GOVERNMENT SECONDARY SCHOOL","Sumbuk Brc","Turuk Government Secondary School","SS","State Govt.","TURUK","Namchi","Melli","Turuk","Turuk Ramabung","Mangalbarey","Turuk","9434188116","NA","NA","NA","Urban Area","NA","17213","25","0","36","Recognized","State Government","NA","Class 1","Class 10","C.B.S.E."
"South","S1167","TURUK PRASANSHA ENGLISH SCHOOL, TURUK","Sumbuk Brc","Turuk Government Secondary School","PS","Private (Unaided)","TURUK","Namchi","Melli","Turuk","Turuk Ramabung","Beeling","Turuk","9593375250","NA","NA","NA","Urban Area","NA","40081.69097222222","27","0.5","24","Recognized","DIRECTOR SCHOOL EDUCATION HRDD","NA","Class 1","Class 5","I.C.S.E."
"South","S0389","BEN GOVERNMENT SECONDARY SCHOOL","Temi Brc","Ben Government Secondary School","SS","State Govt.","BEN","Namchi","Temi-namphing","Nagi","Ben Namprik","Namprik","Ben","9733065751","NA","NA","NA","Urban Area","NA","18629","49","0","13","Recognized","c.b.s.e.","NA","Class 1","Class 10","C.B.S.E."
"South","S0436","BEN KABEY GOVERNMENT JUNIOR HIGH SCHOOL","Temi Brc","Ben Government Secondary School","JHS","State Govt.","BEN","Namchi","Temi-namphing","Ben","Ben Namprik","Rolak Kabey","Ben","9474358123","NA","NA","NA","Urban Area","NA","31048","48","11","21","Recognized","state government","NA","Class 1","Class 8","C.B.S.E."
"South","S0757","BEN KATUJA GOVERNMENT PRIMARY SCHOOL","Temi Brc","Ben Government Secondary School","PS","State Govt.","BEN KATUJA","Ravangla","Temi-namphing","Rabong","Ben Namprik","Rolak Kabey","Ben","NA","NA","NA","NA","Urban Area","NA","38353","0","0","0","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"South","S0442","BEN PEKU GOVERNMENT PRIMARY SCHOOL","Temi Brc","Ben Government Secondary School","PS","State Govt.","BEN PEKU","Ravangla","Temi-namphing","Temi","Ben Namprik","Peku","Ben","NA","NA","NA","NA","Urban Area","NA","27395","20","2","19","Recognized","state government","NA","Class 1","Class 5","C.B.S.E."
"South","S0618","BEN ROLOK GOVERNMENT PRIMARY SCHOOL","Temi Brc","Ben Government Secondary School","PS","State Govt.","BEN","Ravangla","Temi-namphing","Temi","Ben Namprik","Namprik","Ben","NA","NA","NA","NA","Urban Area","NA","39814","32","3","8","Recognized","GOVT","NA","Class 1","Class 5","NA"
"South","S0409","DUE DENTAM GOVERNMENT PRIMARY SCHOOL","Temi Brc","Ben Government Secondary School","PS","State Govt.","DENTAM","Namchi","Temi-namphing","Diu","Ben Namprik","Daragaon Dentam","Temi Tarku","9474351368","NA","NA","NA","Urban Area","NA","32143","30","8","5","Recognized","government of sikkim","NA","Class 1","Class 5","C.B.S.E."
"South","S0627","MANGLAY SINCHUTHANG GOVERNMENT JUNIOR HIGH SCHOOL","Temi Brc","Ben Government Secondary School","JHS","State Govt.","NAMCHI","Ravangla","Temi-namphing","Temi","Ben Namprik","Simchuthang Mangley","Temi Tarku","NA","NA","NA","NA","Urban Area","NA","27395","45","15","18","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","NA"
"South","S0446","NAMPRICK GOVERNMENT PRIMARY SCHOOL","Temi Brc","Ben Government Secondary School","PS","State Govt.","NAMPRICK","Ravangla","Temi-namphing","Barnyak","Ben Namprik","Namprik","Ben","NA","NA","NA","NA","Urban Area","NA","31048","39","2","14","Recognized","state govt.","NA","Class 1","Class 5","C.B.S.E."
"South","S1006","SARASWATI SISHU VIDYALAYA, BEN ROLOK","Temi Brc","Ben Government Secondary School","LPS","Private (Unaided)","BEN, ROLAK","Ravangla","Temi-namphing","Namping","Ben Namprik","Rolak Kabey","Ben","9434445313","NA","NA","NA","Urban Area","NA","39814.61944444444","40","5","13","Recognized","VIDYA BHARATI SIKKIM, REGD. NO-1149","NA","Class 1","Class 3","C.B.S.E."
"South","S0439","SIMKHARKA GOVERNMENT PRIMARY SCHOOL","Temi Brc","Ben Government Secondary School","PS","State Govt.","BEN","Namchi","Temi-namphing","Ben","Ben Namprik","Deu Simkharka","Ben","NA","NA","NA","NA","Urban Area","NA","27395","34","6","10","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","NA"
"South","S1172","SUN SHINE ACADEMY, MANGLEY","Temi Brc","Ben Government Secondary School","PS","Private (Unaided)","MANGLEY SOUTH SIKKIM","Ravangla","Temi-namphing","Temi","Ben Namprik","Namprik","Melli Bazaar","NA","NA","NA","NA","Urban Area","NA","36526.52083333334","0","0","0","Not Recognized","NA","NA","Class 1","Class 5","C.B.S.E."
"South","S1469","UNIVERSAL ACADEMY","Temi Brc","Ben Government Secondary School","NA","NA","BEN KABREY","Ravangla","Temi-namphing","Ravongla","Ben Namprik","Rolak Kabey","Temi Tarku","NA","NA","NA","NA","Urban Area","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"South","S1181","VIDYA ACADEMY, TEMI","Temi Brc","Ben Government Secondary School","JHS","Private (Unaided)","TEMI","Namchi","Temi-namphing","Damthang","Lingi","Upper Lingi Lingi Phagyal Gumpa","Temi Tarku","03592 261833","NA","NA","NA","Urban Area","NA","29983.61944444444","0","0","0","Not Recognized","NA","NA","Class 1","Class 8","NA"
"South","S0657","BERMIOK PASSI GOVERNMENT PRIMARY SCHOOL","Temi Brc","Bermiok Tokal Government Senior Secondary School","PS","State Govt.","BERMIOK TOKAL","Ravangla","Temi-namphing","Barnyak","Bermiok Tokal","Barnayak","Temi Tarku","NA","NA","NA","NA","Urban Area","NA","33604","90","7","64","Recognized","HRDD","NA","Class 1","Class 5","C.B.S.E."
"South","S0617","BERMIOK THANGSING GOVERNMENT JUNIOR HIGH SCHOOL","Temi Brc","Bermiok Tokal Government Senior Secondary School","JHS","State Govt.","BERMIOK THANGSING","Ravangla","Temi-namphing","Tokal","Bermiok Tokal","Barnayak","Temi Tarku","NA","NA","NA","NA","Urban Area","300401","19360","50","4","20","Recognized","NA","NA","Class 1","Class 8","C.B.S.E."
"South","S0397","BERMIOK TOKAL GOVERNMENT SENIOR SECONDARY SCHOOL","Temi Brc","Bermiok Tokal Government Senior Secondary School","SSS","State Govt.","BERMIOK TOKAL","Ravangla","Temi-namphing","Namping","Bermiok Tokal","Barnayak","Temi Tarku","3592235482","NA","NA","NA","Urban Area","NA","12785","55","0","45","Recognized","state government","NA","Class 1","Class 12","C.B.S.E."
"South","S1183","BRIGHT LIFE ENGLISH SCHOOL, TEMI","Temi Brc","Bermiok Tokal Government Senior Secondary School","PS","Private (Unaided)","TEMI","Namchi","Temi-namphing","Tingrithang","Temi","Lower Temi","Temi Tarku","9647858508","NA","NA","NA","Urban Area","NA","35107.68402777778","25","15","15","Not Recognized","NA","NA","Class 1","Class 5","NA"
"South","S0620","CHALLAMTHANG GOVERNMENT JUNIOR HIGH SCHOOL","Temi Brc","Bermiok Tokal Government Senior Secondary School","JHS","State Govt.","BERMIOK","Namchi","Temi-namphing","Ben","Bermiok Tokal","Barnayak","Temi Tarku","NA","NA","NA","NA","Urban Area","NA","18994","60","8","20","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"South","S0433","DONG TINGLEY GOVERNMENT PRIMARY SCHOOL","Temi Brc","Bermiok Tokal Government Senior Secondary School","PS","State Govt.","DONG","Namchi","Temi-namphing","Nijarmeng","Rameng Nizrameng","Rameng","Temi Tarku","9933816340","NA","NA","NA","Urban Area","NA","1885-01-01 00:00:00.000","26","9","43","Recognized","state government","NA","Class 1","Class 5","C.B.S.E."
"South","S1171","MOUNT OLIVES ACADEMY, TEMI","Temi Brc","Bermiok Tokal Government Senior Secondary School","JHS","Private (Unaided)","TEMI","Ravangla","Temi-namphing","Tokal","Lingi","Upper Lingi Lingi Phagyal Gumpa","Temi Tarku","9832322493","NA","NA","NA","Urban Area","NA","40179.44722222222","52","1","28","Not Recognized","NA","NA","Class 1","Class 8","I.C.S.E."
